,Average Annual Count,State,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Death Rate cases per 100,000",County_State
259,13,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,165.0,"Perry County, AR"
260,31,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,206.8,"Marion County, AR"
261,24,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,157.6,"Marion County, AR"
262,24,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,206.2,"Clark County, AR"
263,22,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,152.4,"Clark County, AR"
264,98,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,204.7,"Craighead County, AR"
265,90,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,142.7,"Craighead County, AR"
266,69,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,204.6,"Pope County, AR"
267,56,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,138.7,"Pope County, AR"
268,51,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,204.1,"Boone County, AR"
269,44,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,145.9,"Boone County, AR"
270,27,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,204.0,"Yell County, AR"
271,23,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,150.5,"Yell County, AR"
272,30,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,203.1,"Van Buren County, AR"
273,19,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,116.0,"Van Buren County, AR"
274,11,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,202.0,"Lafayette County, AR"
275,6,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,104.3,"Lafayette County, AR"
276,14,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,201.6,"Bradley County, AR"
277,15,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,184.2,"Bradley County, AR"
278,15,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,200.9,"Desha County, AR"
279,12,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,137.6,"Desha County, AR"
280,14,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,200.7,"Searcy County, AR"
281,11,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,148.9,"Searcy County, AR"
282,106,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,200.0,"Faulkner County, AR"
283,89,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,135.2,"Faulkner County, AR"
284,23,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,199.5,"Izard County, AR"
285,17,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,129.2,"Izard County, AR"
286,44,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,199.3,"Hot Spring County, AR"
287,39,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,164.4,"Hot Spring County, AR"
288,17,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,198.9,"Sevier County, AR"
289,13,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,135.7,"Sevier County, AR"
290,30,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,197.4,"St. Francis County, AR"
291,24,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,144.8,"St. Francis County, AR"
292,382,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,197.1,"Pulaski County, AR"
293,350,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,135.5,"Pulaski County, AR"
294,43,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,196.8,"Independence County, AR"
295,36,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,133.5,"Independence County, AR"
296,130,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,192.6,"Sebastian County, AR"
297,122,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,147.0,"Sebastian County, AR"
298,132,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,189.8,"Saline County, AR"
299,116,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,142.3,"Saline County, AR"
300,25,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,186.4,"Hempstead County, AR"
301,22,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,137.9,"Hempstead County, AR"
302,172,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,185.9,"Washington County, AR"
303,147,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,126.2,"Washington County, AR"
304,226,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,184.9,"Benton County, AR"
305,188,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,125.9,"Benton County, AR"
306,38,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,181.1,"Carroll County, AR"
307,32,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,134.8,"Carroll County, AR"
308,15,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,180.7,"Little River County, AR"
309,15,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,153.0,"Little River County, AR"
310,12,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,178.9,"Prairie County, AR"
311,9,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,126.5,"Prairie County, AR"
312,12,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,170.0,"Newton County, AR"
313,11,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,157.2,"Newton County, AR"
314,79,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,228.2,"Yuba County, CA"
315,63,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,162.9,"Yuba County, CA"
316,105,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,213.6,"Lake County, CA"
317,87,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,167.7,"Lake County, CA"
318,254,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,211.1,"Shasta County, CA"
319,205,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,143.8,"Shasta County, CA"
320,70,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,203.8,"Siskiyou County, CA"
321,55,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,139.2,"Siskiyou County, CA"
322,31,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,203.6,"Glenn County, CA"
323,23,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,132.6,"Glenn County, CA"
324,450,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,198.5,"Solano County, CA"
325,372,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,129.4,"Solano County, CA"
326,154,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,197.4,"Humboldt County, CA"
327,132,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,143.0,"Humboldt County, CA"
328,261,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,194.2,"Butte County, CA"
329,244,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,150.4,"Butte County, CA"
330,463,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,191.9,"Stanislaus County, CA"
331,432,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,142.2,"Stanislaus County, CA"
332,81,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,191.8,"Tehama County, CA"
333,65,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,134.7,"Tehama County, CA"
334,617,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,189.9,"San Joaquin County, CA"
335,530,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,129.5,"San Joaquin County, CA"
336,27,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,187.3,"Inyo County, CA"
337,18,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,113.8,"Inyo County, CA"
338,32,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,186.0,"Del Norte County, CA"
339,29,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,146.1,"Del Norte County, CA"
340,110,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,185.1,"Mendocino County, CA"
341,86,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,125.6,"Mendocino County, CA"
342,196,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,183.0,"Merced County, CA"
343,174,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,133.9,"Merced County, CA"
344,94,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,180.5,"Sutter County, CA"
345,84,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.7,"Sutter County, CA"
346,1559,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,179.7,"San Bernardino County, CA"
347,1455,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,134.7,"San Bernardino County, CA"
348,103,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,179.4,"Kings County, CA"
349,85,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,133.8,"Kings County, CA"
350,1282,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,178.8,"Sacramento County, CA"
351,1255,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,135.6,"Sacramento County, CA"
352,133,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,176.0,"Madera County, CA"
353,105,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,122.7,"Madera County, CA"
354,615,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,174.0,"Kern County, CA"
355,542,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,132.2,"Kern County, CA"
356,60,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,171.6,"Amador County, CA"
357,44,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,121.6,"Amador County, CA"
358,709,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,169.7,"Fresno County, CA"
359,615,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,119.5,"Fresno County, CA"
360,29,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,168.3,"Plumas County, CA"
361,24,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,137.5,"Plumas County, CA"
362,315,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,168.3,"Tulare County, CA"
363,276,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,124.1,"Tulare County, CA"
364,28,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,167.7,"Lassen County, CA"
365,21,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,129.4,"Lassen County, CA"
366,2644,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,166.0,"San Diego County, CA"
367,2416,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,121.8,"San Diego County, CA"
368,150,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,165.5,"Napa County, CA"
369,135,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,128.7,"Napa County, CA"
370,1994,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,164.1,"Riverside County, CA"
371,1745,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,123.0,"Riverside County, CA"
372,68,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,162.2,"Calaveras County, CA"
373,53,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,123.9,"Calaveras County, CA"
374,297,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,161.0,"San Luis Obispo County, CA"
375,245,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,113.7,"San Luis Obispo County, CA"
376,392,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,160.7,"Placer County, CA"
377,356,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,117.9,"Placer County, CA"
378,147,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,160.5,"Yolo County, CA"
379,141,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,124.4,"Yolo County, CA"
380,73,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,160.4,"Tuolumne County, CA"
381,73,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,140.8,"Tuolumne County, CA"
382,24,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,159.9,"Mariposa County, CA"
383,21,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,122.2,"Mariposa County, CA"
384,7429,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,159.5,"Los Angeles County, CA"
385,7183,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,118.9,"Los Angeles County, CA"
386,481,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,158.2,"Sonoma County, CA"
387,486,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,124.4,"Sonoma County, CA"
388,20,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,156.7,"Trinity County, CA"
389,12,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,107.4,"Trinity County, CA"
390,17,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,156.6,"Colusa County, CA"
391,15,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,122.6,"Colusa County, CA"
392,932,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,156.4,"Contra Costa County, CA"
393,903,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,117.9,"Contra Costa County, CA"
394,690,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,156.2,"Ventura County, CA"
395,647,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,118.6,"Ventura County, CA"
396,12,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,155.5,"Modoc County, CA"
397,10,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,119.1,"Modoc County, CA"
398,219,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,154.8,"Santa Cruz County, CA"
399,196,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,111.3,"Santa Cruz County, CA"
400,128,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,151.9,"Nevada County, CA"
401,115,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,123.8,"Nevada County, CA"
402,199,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,151.4,"El Dorado County, CA"
403,176,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,119.2,"El Dorado County, CA"
404,2404,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,151.4,"Orange County, CA"
405,2283,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,113.6,"Orange County, CA"
406,124,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,151.0,"Imperial County, CA"
407,90,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,92.9,"Imperial County, CA"
408,723,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,149.4,"San Francisco County, CA"
409,637,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,109.0,"San Francisco County, CA"
410,348,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,148.9,"Santa Barbara County, CA"
411,331,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,115.9,"Santa Barbara County, CA"
412,1143,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,147.2,"Alameda County, CA"
413,1147,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,114.7,"Alameda County, CA"
414,294,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,143.0,"Monterey County, CA"
415,267,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,109.9,"Monterey County, CA"
416,39,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,141.4,"San Benito County, CA"
417,36,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,108.7,"San Benito County, CA"
418,570,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,137.1,"San Mateo County, CA"
419,556,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,103.6,"San Mateo County, CA"
420,245,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,134.3,"Marin County, CA"
421,239,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,102.1,"Marin County, CA"
422,1234,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,133.9,"Santa Clara County, CA"
