Average Annual Count,Primary_State_Name,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Death Rate cases per 100,000",County_State
44,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,145.9,"Boone County, AR"
27,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,204.0,"Yell County, AR"
23,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,150.5,"Yell County, AR"
30,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,203.1,"Van Buren County, AR"
19,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,116.0,"Van Buren County, AR"
11,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,202.0,"Lafayette County, AR"
6,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,104.3,"Lafayette County, AR"
14,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,201.6,"Bradley County, AR"
15,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,184.2,"Bradley County, AR"
15,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,200.9,"Desha County, AR"
12,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,137.6,"Desha County, AR"
14,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,200.7,"Searcy County, AR"
11,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,148.9,"Searcy County, AR"
106,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,200.0,"Faulkner County, AR"
89,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,135.2,"Faulkner County, AR"
23,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,199.5,"Izard County, AR"
17,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,129.2,"Izard County, AR"
44,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,199.3,"Hot Spring County, AR"
39,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,164.4,"Hot Spring County, AR"
17,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,198.9,"Sevier County, AR"
13,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,135.7,"Sevier County, AR"
30,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,197.4,"St. Francis County, AR"
24,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,144.8,"St. Francis County, AR"
382,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,197.1,"Pulaski County, AR"
350,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,135.5,"Pulaski County, AR"
43,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,196.8,"Independence County, AR"
36,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,133.5,"Independence County, AR"
130,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,192.6,"Sebastian County, AR"
122,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,147.0,"Sebastian County, AR"
132,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,189.8,"Saline County, AR"
116,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,142.3,"Saline County, AR"
25,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,186.4,"Hempstead County, AR"
22,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,137.9,"Hempstead County, AR"
172,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,185.9,"Washington County, AR"
147,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,126.2,"Washington County, AR"
226,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,184.9,"Benton County, AR"
188,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,125.9,"Benton County, AR"
38,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,181.1,"Carroll County, AR"
32,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,134.8,"Carroll County, AR"
15,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,180.7,"Little River County, AR"
15,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,153.0,"Little River County, AR"
12,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,178.9,"Prairie County, AR"
9,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,126.5,"Prairie County, AR"
12,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,170.0,"Newton County, AR"
11,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,157.2,"Newton County, AR"
79,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,228.2,"Yuba County, CA"
63,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,162.9,"Yuba County, CA"
105,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,213.6,"Lake County, CA"
87,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,167.7,"Lake County, CA"
254,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,211.1,"Shasta County, CA"
205,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,143.8,"Shasta County, CA"
70,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,203.8,"Siskiyou County, CA"
55,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,139.2,"Siskiyou County, CA"
31,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,203.6,"Glenn County, CA"
23,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,132.6,"Glenn County, CA"
450,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,198.5,"Solano County, CA"
372,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,129.4,"Solano County, CA"
154,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,197.4,"Humboldt County, CA"
132,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,143.0,"Humboldt County, CA"
261,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,194.2,"Butte County, CA"
244,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,150.4,"Butte County, CA"
463,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,191.9,"Stanislaus County, CA"
432,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,142.2,"Stanislaus County, CA"
81,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,191.8,"Tehama County, CA"
65,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,134.7,"Tehama County, CA"
617,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,189.9,"San Joaquin County, CA"
530,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,129.5,"San Joaquin County, CA"
27,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,187.3,"Inyo County, CA"
18,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,113.8,"Inyo County, CA"
32,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,186.0,"Del Norte County, CA"
29,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,146.1,"Del Norte County, CA"
110,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,185.1,"Mendocino County, CA"
86,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,125.6,"Mendocino County, CA"
196,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,183.0,"Merced County, CA"
174,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,133.9,"Merced County, CA"
94,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,180.5,"Sutter County, CA"
84,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.7,"Sutter County, CA"
1559,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,179.7,"San Bernardino County, CA"
1455,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,134.7,"San Bernardino County, CA"
103,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,179.4,"Kings County, CA"
85,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,133.8,"Kings County, CA"
1282,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,178.8,"Sacramento County, CA"
1255,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,135.6,"Sacramento County, CA"
133,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,176.0,"Madera County, CA"
105,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,122.7,"Madera County, CA"
615,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,174.0,"Kern County, CA"
542,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,132.2,"Kern County, CA"
60,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,171.6,"Amador County, CA"
44,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,121.6,"Amador County, CA"
709,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,169.7,"Fresno County, CA"
615,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,119.5,"Fresno County, CA"
29,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,168.3,"Plumas County, CA"
24,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,137.5,"Plumas County, CA"
315,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,168.3,"Tulare County, CA"
276,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,124.1,"Tulare County, CA"
28,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,167.7,"Lassen County, CA"
21,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,129.4,"Lassen County, CA"
2644,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,166.0,"San Diego County, CA"
2416,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,121.8,"San Diego County, CA"
150,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,165.5,"Napa County, CA"
135,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,128.7,"Napa County, CA"
1994,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,164.1,"Riverside County, CA"
1745,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,123.0,"Riverside County, CA"
68,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,162.2,"Calaveras County, CA"
53,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,123.9,"Calaveras County, CA"
297,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,161.0,"San Luis Obispo County, CA"
245,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,113.7,"San Luis Obispo County, CA"
392,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,160.7,"Placer County, CA"
356,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,117.9,"Placer County, CA"
147,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,160.5,"Yolo County, CA"
141,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,124.4,"Yolo County, CA"
73,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,160.4,"Tuolumne County, CA"
73,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,140.8,"Tuolumne County, CA"
24,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,159.9,"Mariposa County, CA"
21,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,122.2,"Mariposa County, CA"
7429,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,159.5,"Los Angeles County, CA"
7183,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,118.9,"Los Angeles County, CA"
481,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,158.2,"Sonoma County, CA"
486,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,124.4,"Sonoma County, CA"
20,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,156.7,"Trinity County, CA"
12,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,107.4,"Trinity County, CA"
17,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,156.6,"Colusa County, CA"
15,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,122.6,"Colusa County, CA"
932,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,156.4,"Contra Costa County, CA"
903,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,117.9,"Contra Costa County, CA"
690,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,156.2,"Ventura County, CA"
647,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,118.6,"Ventura County, CA"
12,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,155.5,"Modoc County, CA"
10,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,119.1,"Modoc County, CA"
219,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,154.8,"Santa Cruz County, CA"
196,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,111.3,"Santa Cruz County, CA"
128,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,151.9,"Nevada County, CA"
115,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,123.8,"Nevada County, CA"
199,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,151.4,"El Dorado County, CA"
176,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,119.2,"El Dorado County, CA"
2404,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,151.4,"Orange County, CA"
2283,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,113.6,"Orange County, CA"
124,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,151.0,"Imperial County, CA"
90,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,92.9,"Imperial County, CA"
723,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,149.4,"San Francisco County, CA"
637,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,109.0,"San Francisco County, CA"
348,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,148.9,"Santa Barbara County, CA"
331,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,115.9,"Santa Barbara County, CA"
1143,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,147.2,"Alameda County, CA"
1147,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,114.7,"Alameda County, CA"
294,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,143.0,"Monterey County, CA"
267,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,109.9,"Monterey County, CA"
39,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,141.4,"San Benito County, CA"
36,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,108.7,"San Benito County, CA"
570,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,137.1,"San Mateo County, CA"
556,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,103.6,"San Mateo County, CA"
245,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,134.3,"Marin County, CA"
239,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,102.1,"Marin County, CA"
1234,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,133.9,"Santa Clara County, CA"
1170,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,103.1,"Santa Clara County, CA"
4,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,114.2,"Sierra County, CA"
7,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,79.1,"Mono County, CA"
5,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,67.9,"Mono County, CA"
3,Colorado,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,270.0,"Cheyenne County, CO"
9,Colorado,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,220.6,"Bent County, CO"
4,Colorado,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,98.0,"Bent County, CO"
33,Colorado,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,210.3,"Morgan County, CO"
23,Colorado,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,127.8,"Morgan County, CO"
15,Colorado,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,209.7,"Prowers County, CO"
14,Colorado,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,154.7,"Prowers County, CO"
50,Colorado,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,205.6,"Delta County, CO"
36,Colorado,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,138.4,"Delta County, CO"
6,Colorado,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,192.3,"Baca County, CO"
6,Colorado,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,160.5,"Baca County, CO"
15,Colorado,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,189.1,"Rio Grande County, CO"
