Average Annual Count,Primary_State_Name,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Death Rate cases per 100,000",County_State
11,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.5 ,"Cochise County, AZ"
287,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,513.9 ,"Cochise County, AZ"
62,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,46.4 ,"Cochise County, AZ"
236,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,897.7 ,"Cochise County, AZ"
9,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.5 ,"Navajo County, AZ"
171,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,439.6 ,"Navajo County, AZ"
51,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,45.0 ,"Navajo County, AZ"
129,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,738.6 ,"Navajo County, AZ"
86,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.0 ,"Pima County, AZ"
1874,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,455.1 ,"Pima County, AZ"
486,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,45.7 ,"Pima County, AZ"
1474,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,765.2 ,"Pima County, AZ"
3,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.8 ,"Graham County, AZ"
49,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,441.8 ,"Graham County, AZ"
15,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,42.5 ,"Graham County, AZ"
38,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,756.8 ,"Graham County, AZ"
376,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.7 ,"Maricopa County, AZ"
6162,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,447.2 ,"Maricopa County, AZ"
1807,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,41.8 ,"Maricopa County, AZ"
4730,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,767.7 ,"Maricopa County, AZ"
34,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.3 ,"Pinal County, AZ"
674,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,399.0 ,"Pinal County, AZ"
181,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,41.8 ,"Pinal County, AZ"
527,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,659.3 ,"Pinal County, AZ"
5,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.2 ,"Apache County, AZ"
91,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,397.2 ,"Apache County, AZ"
30,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,40.6 ,"Apache County, AZ"
66,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,663.6 ,"Apache County, AZ"
10,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.2 ,"Coconino County, AZ"
156,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,433.0 ,"Coconino County, AZ"
51,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,37.4 ,"Coconino County, AZ"
115,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,763.6 ,"Coconino County, AZ"
3,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.6 ,"Santa Cruz County, AZ"
63,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,379.0 ,"Santa Cruz County, AZ"
16,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,34.8 ,"Santa Cruz County, AZ"
50,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,660.8 ,"Santa Cruz County, AZ"
14,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.1 ,"Yuma County, AZ"
304,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,382.7 ,"Yuma County, AZ"
76,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,42.3 ,"Yuma County, AZ"
242,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,613.8 ,"Yuma County, AZ"
12,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,453.6 ,"Greenlee County, AZ"
3,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,35.1 ,"Greenlee County, AZ"
9,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,793.0 ,"Greenlee County, AZ"
60,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,450.6 ,"La Paz County, AZ"
15,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,76.7 ,"La Paz County, AZ"
47,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,586.1 ,"La Paz County, AZ"
9,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,34.9 ,"Miller County, AR"
94,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,604.6 ,"Miller County, AR"
38,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,83.4 ,"Miller County, AR"
66,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,945.1 ,"Miller County, AR"
6,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,30.9 ,"Baxter County, AR"
151,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,596.8 ,"Baxter County, AR"
37,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,77.3 ,"Baxter County, AR"
121,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,947.4 ,"Baxter County, AR"
4,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,30.1 ,"Ouachita County, AR"
73,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,720.4 ,"Ouachita County, AR"
22,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,80.3 ,"Ouachita County, AR"
55,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,192.8 ","Ouachita County, AR"
4,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,29.4 ,"Johnson County, AR"
57,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,609.7 ,"Johnson County, AR"
21,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,74.9 ,"Johnson County, AR"
41,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,983.7 ,"Johnson County, AR"
6,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,28.1 ,"Union County, AR"
104,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,692.8 ,"Union County, AR"
36,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,83.0 ,"Union County, AR"
74,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,102.1 ","Union County, AR"
8,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,27.7 ,"Crittenden County, AR"
106,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,716.6 ,"Crittenden County, AR"
41,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,82.0 ,"Crittenden County, AR"
73,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,158.9 ","Crittenden County, AR"
6,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,26.8 ,"Mississippi County, AR"
95,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,678.7 ,"Mississippi County, AR"
40,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,90.0 ,"Mississippi County, AR"
61,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,015.0 ","Mississippi County, AR"
3,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,23.7 ,"Poinsett County, AR"
68,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,741.4 ,"Poinsett County, AR"
24,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,88.0 ,"Poinsett County, AR"
47,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,148.6 ","Poinsett County, AR"
17,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,22.8 ,"Sebastian County, AR"
235,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,540.7 ,"Sebastian County, AR"
82,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,60.8 ,"Sebastian County, AR"
170,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,892.8 ,"Sebastian County, AR"
13,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,20.6 ,"Craighead County, AR"
175,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,553.2 ,"Craighead County, AR"
56,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,56.3 ,"Craighead County, AR"
131,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,938.4 ,"Craighead County, AR"
4,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,20.1 ,"Boone County, AR"
91,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,568.7 ,"Boone County, AR"
24,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,57.9 ,"Boone County, AR"
71,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,958.2 ,"Boone County, AR"
8,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,20.0 ,"Crawford County, AR"
131,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,591.6 ,"Crawford County, AR"
45,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,64.6 ,"Crawford County, AR"
94,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,961.6 ,"Crawford County, AR"
4,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,19.9 ,"Independence County, AR"
75,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,530.9 ,"Independence County, AR"
23,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,57.2 ,"Independence County, AR"
56,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,879.2 ,"Independence County, AR"
4,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,19.0 ,"Hot Spring County, AR"
79,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,595.8 ,"Hot Spring County, AR"
26,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,66.6 ,"Hot Spring County, AR"
57,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,951.0 ,"Hot Spring County, AR"
8,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,18.4 ,"Jefferson County, AR"
168,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,662.2 ,"Jefferson County, AR"
60,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,73.0 ,"Jefferson County, AR"
115,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,048.9 ","Jefferson County, AR"
9,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,18.3 ,"Lonoke County, AR"
135,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,637.2 ,"Lonoke County, AR"
46,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,61.3 ,"Lonoke County, AR"
97,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,074.8 ","Lonoke County, AR"
9,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,17.0 ,"Garland County, AR"
259,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,554.2 ,"Garland County, AR"
69,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,61.5 ,"Garland County, AR"
199,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,884.1 ,"Garland County, AR"
40,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.8 ,"Pulaski County, AR"
692,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,537.7 ,"Pulaski County, AR"
223,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,52.9 ,"Pulaski County, AR"
509,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,906.4 ,"Pulaski County, AR"
12,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.2 ,"Saline County, AR"
236,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,548.2 ,"Saline County, AR"
72,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,56.4 ,"Saline County, AR"
176,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,901.4 ,"Saline County, AR"
7,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.8 ,"White County, AR"
162,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,602.9 ,"White County, AR"
53,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,63.7 ,"White County, AR"
116,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,968.9 ,"White County, AR"
4,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.4 ,"Greene County, AR"
97,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,631.9 ,"Greene County, AR"
31,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,65.8 ,"Greene County, AR"
70,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,015.6 ","Greene County, AR"
5,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.4 ,"Pope County, AR"
121,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,567.4 ,"Pope County, AR"
33,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,50.2 ,"Pope County, AR"
92,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,976.1 ,"Pope County, AR"
25,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.4 ,"Benton County, AR"
388,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,511.4 ,"Benton County, AR"
117,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,45.6 ,"Benton County, AR"
297,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,885.3 ,"Benton County, AR"
10,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.4 ,"Faulkner County, AR"
185,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,556.9 ,"Faulkner County, AR"
61,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,51.3 ,"Faulkner County, AR"
134,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,939.7 ,"Faulkner County, AR"
17,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.4 ,"Washington County, AR"
302,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,517.1 ,"Washington County, AR"
95,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,45.2 ,"Washington County, AR"
225,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,889.4 ,"Washington County, AR"
27,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,799.8 ,"Monroe County, AR"
9,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,112.3 ,"Monroe County, AR"
19,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,197.8 ","Monroe County, AR"
52,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,790.6 ,"Clay County, AR"
15,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,83.8 ,"Clay County, AR"
39,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,236.7 ","Clay County, AR"
52,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,747.6 ,"Lawrence County, AR"
15,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,76.3 ,"Lawrence County, AR"
37,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,143.1 ","Lawrence County, AR"
47,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,741.7 ,"Cross County, AR"
17,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,94.3 ,"Cross County, AR"
33,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,127.3 ","Cross County, AR"
17,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,733.8 ,"Calhoun County, AR"
5,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,85.7 ,"Calhoun County, AR"
13,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,215.4 ","Calhoun County, AR"
53,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,714.7 ,"Randolph County, AR"
15,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,78.4 ,"Randolph County, AR"
40,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,136.9 ","Randolph County, AR"
34,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,708.9 ,"Chicot County, AR"
9,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,67.8 ,"Chicot County, AR"
26,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,217.1 ","Chicot County, AR"
62,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,693.7 ,"Sharp County, AR"
16,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,77.4 ,"Sharp County, AR"
47,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,083.1 ","Sharp County, AR"
58,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,692.8 ,"Ashley County, AR"
19,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,82.4 ,"Ashley County, AR"
42,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,081.2 ","Ashley County, AR"
50,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,689.5 ,"Arkansas County, AR"
18,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,86.2 ,"Arkansas County, AR"
34,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,036.3 ","Arkansas County, AR"
21,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,688.9 ,"Woodruff County, AR"
5,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,66.8 ,"Woodruff County, AR"
16,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,130.4 ","Woodruff County, AR"
44,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,683.4 ,"Jackson County, AR"
14,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,72.9 ,"Jackson County, AR"
34,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,141.7 ","Jackson County, AR"
62,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,668.9 ,"Polk County, AR"
15,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,62.9 ,"Polk County, AR"
50,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,130.6 ","Polk County, AR"
24,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,654.1 ,"Lee County, AR"
9,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,85.8 ,"Lee County, AR"
17,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,992.9 ,"Lee County, AR"
29,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,646.5 ,"Scott County, AR"
9,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,68.3 ,"Scott County, AR"
21,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,027.6 ","Scott County, AR"
29,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,643.7 ,"Lincoln County, AR"
10,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,70.0 ,"Lincoln County, AR"
