average_annual_count,primary_state_name,cancer,race_ethnicity,sex,age,age_adjusted_rate,county_state,index_of_medical_underservice_score,popestimate2015,popestimate2016,popestimate2017,popestimate2018,popestimate2019
21,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,70.9 ,"Barbour County, AL",61.0,26283,25806,25157,24872,24686
43,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,955.4 ,"Barbour County, AL",61.0,26283,25806,25157,24872,24686
70,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,625.8 ,"Geneva County, AL",57.0,26631,26494,26385,26306,26271
21,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,64.4 ,"Geneva County, AL",57.0,26631,26494,26385,26306,26271
52,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,017.6 ","Geneva County, AL",57.0,26631,26494,26385,26306,26271
36,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,617.0 ,"Clay County, AL",60.0,13415,13393,13350,13294,13235
12,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,75.3 ,"Clay County, AL",60.0,13415,13393,13350,13294,13235
25,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,929.7 ,"Clay County, AL",60.0,13415,13393,13350,13294,13235
40,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,609.5 ,"Washington County, AL",32.0,16832,16621,16522,16402,16326
14,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,71.7 ,"Washington County, AL",32.0,16832,16621,16522,16402,16326
28,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,967.0 ,"Washington County, AL",32.0,16832,16621,16522,16402,16326
47,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,599.5 ,"Henry County, AL",60.0,17101,17072,17115,17173,17205
17,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,82.6 ,"Henry County, AL",60.0,17101,17072,17115,17173,17205
33,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,898.3 ,"Henry County, AL",60.0,17101,17072,17115,17173,17205
29,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,597.5 ,"Sumter County, AL",40.0,13206,12967,12749,12634,12427
11,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,84.2 ,"Sumter County, AL",40.0,13206,12967,12749,12634,12427
19,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,907.8 ,"Sumter County, AL",40.0,13206,12967,12749,12634,12427
34,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,589.9 ,"Conecuh County, AL",51.0,12678,12500,12431,12292,12067
11,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,75.4 ,"Conecuh County, AL",51.0,12678,12500,12431,12292,12067
24,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,909.9 ,"Conecuh County, AL",51.0,12678,12500,12431,12292,12067
59,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,587.9 ,"Clarke County, AL",57.0,24698,24340,24063,23918,23622
17,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,60.1 ,"Clarke County, AL",57.0,24698,24340,24063,23918,23622
45,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,975.4 ,"Clarke County, AL",57.0,24698,24340,24063,23918,23622
51,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,558.1 ,"Monroe County, AL",61.0,21717,21548,21290,21062,20733
14,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,56.2 ,"Monroe County, AL",61.0,21717,21548,21290,21062,20733
40,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,974.1 ,"Monroe County, AL",61.0,21717,21548,21290,21062,20733
20,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,548.0 ,"Perry County, AL",58.0,9640,9532,9302,9070,8923
7,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,80.5 ,"Perry County, AL",58.0,9640,9532,9302,9070,8923
15,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,837.5 ,"Perry County, AL",58.0,9640,9532,9302,9070,8923
56,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,531.6 ,"Winston County, AL",58.0,23930,23907,23760,23693,23629
17,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,59.9 ,"Winston County, AL",58.0,23930,23907,23760,23693,23629
42,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,853.3 ,"Winston County, AL",58.0,23930,23907,23760,23693,23629
43,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,521.6 ,"Butler County, AL",60.0,20162,20012,19888,19631,19448
14,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,61.6 ,"Butler County, AL",60.0,20162,20012,19888,19631,19448
32,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,838.5 ,"Butler County, AL",60.0,20162,20012,19888,19631,19448
27,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,511.8 ,"Coosa County, AL",52.0,10934,10819,10724,10643,10663
9,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,63.7 ,"Coosa County, AL",52.0,10934,10819,10724,10643,10663
20,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,850.8 ,"Coosa County, AL",52.0,10934,10819,10724,10643,10663
31,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,511.0 ,"Hale County, AL",55.0,15015,14828,14801,14749,14651
12,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,70.1 ,"Hale County, AL",55.0,15015,14828,14801,14749,14651
21,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,778.6 ,"Hale County, AL",55.0,15015,14828,14801,14749,14651
31,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,500.0 ,"Cleburne County, AL",61.0,14914,14848,14899,15010,14910
11,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,60.8 ,"Cleburne County, AL",61.0,14914,14848,14899,15010,14910
21,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,736.0 ,"Cleburne County, AL",61.0,14914,14848,14899,15010,14910
19,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,498.7 ,"Greene County, AL",56.0,8508,8482,8310,8209,8111
6,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,59.9 ,"Greene County, AL",56.0,8508,8482,8310,8209,8111
14,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,788.7 ,"Greene County, AL",56.0,8508,8482,8310,8209,8111
41,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,496.5 ,"Pickens County, AL",58.0,20776,20325,20204,19980,19930
13,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,50.3 ,"Pickens County, AL",58.0,20776,20325,20204,19980,19930
29,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,797.7 ,"Pickens County, AL",58.0,20776,20325,20204,19980,19930
30,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,492.9 ,"Choctaw County, AL",58.0,13231,13045,12925,12833,12589
10,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,60.6 ,"Choctaw County, AL",58.0,13231,13045,12925,12833,12589
21,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,750.7 ,"Choctaw County, AL",58.0,13231,13045,12925,12833,12589
23,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,23.1 ,"Mohave County, AZ",52.42857143,204574,205412,207017,209292,212181
733,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,604.7 ,"Mohave County, AZ",52.42857143,204574,205412,207017,209292,212181
169,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,67.2 ,"Mohave County, AZ",52.42857143,204574,205412,207017,209292,212181
587,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,989.7 ,"Mohave County, AZ",52.42857143,204574,205412,207017,209292,212181
5,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,22.8 ,"Gila County, AZ",50.0,52978,53356,53578,53801,54018
140,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,464.7 ,"Gila County, AZ",50.0,52978,53356,53578,53801,54018
30,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,50.8 ,"Gila County, AZ",50.0,52978,53356,53578,53801,54018
115,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,795.7 ,"Gila County, AZ",50.0,52978,53356,53578,53801,54018
17,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.5 ,"Yavapai County, AZ",56.0,220805,224575,228082,231772,235099
681,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,502.4 ,"Yavapai County, AZ",56.0,220805,224575,228082,231772,235099
139,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,48.1 ,"Yavapai County, AZ",56.0,220805,224575,228082,231772,235099
559,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,860.9 ,"Yavapai County, AZ",56.0,220805,224575,228082,231772,235099
11,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.5 ,"Cochise County, AZ",58.0,126454,125686,124864,126411,125922
287,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,513.9 ,"Cochise County, AZ",58.0,126454,125686,124864,126411,125922
62,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,46.4 ,"Cochise County, AZ",58.0,126454,125686,124864,126411,125922
236,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,897.7 ,"Cochise County, AZ",58.0,126454,125686,124864,126411,125922
9,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.5 ,"Navajo County, AZ",38.0,107638,108467,109079,110242,110924
171,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,439.6 ,"Navajo County, AZ",38.0,107638,108467,109079,110242,110924
51,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,45.0 ,"Navajo County, AZ",38.0,107638,108467,109079,110242,110924
129,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,738.6 ,"Navajo County, AZ",38.0,107638,108467,109079,110242,110924
86,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.0 ,"Pima County, AZ",56.5,1009103,1016707,1026391,1036554,1047279
1874,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,455.1 ,"Pima County, AZ",56.5,1009103,1016707,1026391,1036554,1047279
486,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,45.7 ,"Pima County, AZ",56.5,1009103,1016707,1026391,1036554,1047279
1474,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,765.2 ,"Pima County, AZ",56.5,1009103,1016707,1026391,1036554,1047279
3,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.8 ,"Graham County, AZ",61.0,37860,37807,37481,37995,38837
49,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,441.8 ,"Graham County, AZ",61.0,37860,37807,37481,37995,38837
15,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,42.5 ,"Graham County, AZ",61.0,37860,37807,37481,37995,38837
38,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,756.8 ,"Graham County, AZ",61.0,37860,37807,37481,37995,38837
376,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.7 ,"Maricopa County, AZ",56.125,4172905,4256143,4327184,4402403,4485414
6162,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,447.2 ,"Maricopa County, AZ",56.125,4172905,4256143,4327184,4402403,4485414
1807,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,41.8 ,"Maricopa County, AZ",56.125,4172905,4256143,4327184,4402403,4485414
4730,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,767.7 ,"Maricopa County, AZ",56.125,4172905,4256143,4327184,4402403,4485414
34,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.3 ,"Pinal County, AZ",53.25,405614,417193,431564,446806,462789
674,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,399.0 ,"Pinal County, AZ",53.25,405614,417193,431564,446806,462789
181,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,41.8 ,"Pinal County, AZ",53.25,405614,417193,431564,446806,462789
527,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,659.3 ,"Pinal County, AZ",53.25,405614,417193,431564,446806,462789
5,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.2 ,"Apache County, AZ",35.0,71012,71381,71545,71731,71887
91,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,397.2 ,"Apache County, AZ",35.0,71012,71381,71545,71731,71887
30,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,40.6 ,"Apache County, AZ",35.0,71012,71381,71545,71731,71887
66,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,663.6 ,"Apache County, AZ",35.0,71012,71381,71545,71731,71887
10,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.2 ,"Coconino County, AZ",36.66666667,138962,140407,141001,142523,143476
156,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,433.0 ,"Coconino County, AZ",36.66666667,138962,140407,141001,142523,143476
51,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,37.4 ,"Coconino County, AZ",36.66666667,138962,140407,141001,142523,143476
115,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,763.6 ,"Coconino County, AZ",36.66666667,138962,140407,141001,142523,143476
3,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.6 ,"Santa Cruz County, AZ",61.0,46542,46400,46566,46395,46498
63,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,379.0 ,"Santa Cruz County, AZ",61.0,46542,46400,46566,46395,46498
16,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,34.8 ,"Santa Cruz County, AZ",61.0,46542,46400,46566,46395,46498
50,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,660.8 ,"Santa Cruz County, AZ",61.0,46542,46400,46566,46395,46498
14,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.1 ,"Yuma County, AZ",50.0,205186,207247,209507,211612,213787
304,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,382.7 ,"Yuma County, AZ",50.0,205186,207247,209507,211612,213787
76,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,42.3 ,"Yuma County, AZ",50.0,205186,207247,209507,211612,213787
242,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,613.8 ,"Yuma County, AZ",50.0,205186,207247,209507,211612,213787
12,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,453.6 ,"Greenlee County, AZ",61.0,9577,9643,9443,9448,9498
3,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,35.1 ,"Greenlee County, AZ",61.0,9577,9643,9443,9448,9498
9,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,793.0 ,"Greenlee County, AZ",61.0,9577,9643,9443,9448,9498
60,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,450.6 ,"La Paz County, AZ",50.0,20466,20648,20706,21039,21108
15,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,76.7 ,"La Paz County, AZ",50.0,20466,20648,20706,21039,21108
47,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,586.1 ,"La Paz County, AZ",50.0,20466,20648,20706,21039,21108
9,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,34.9 ,"Miller County, AR",61.0,43792,43713,43736,43362,43257
94,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,604.6 ,"Miller County, AR",61.0,43792,43713,43736,43362,43257
38,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,83.4 ,"Miller County, AR",61.0,43792,43713,43736,43362,43257
66,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,945.1 ,"Miller County, AR",61.0,43792,43713,43736,43362,43257
6,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,30.9 ,"Baxter County, AR",46.0,41138,41131,41308,41624,41932
151,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,596.8 ,"Baxter County, AR",46.0,41138,41131,41308,41624,41932
37,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,77.3 ,"Baxter County, AR",46.0,41138,41131,41308,41624,41932
121,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,947.4 ,"Baxter County, AR",46.0,41138,41131,41308,41624,41932
4,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,30.1 ,"Ouachita County, AR",58.0,24316,24013,23817,23620,23382
73,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,720.4 ,"Ouachita County, AR",58.0,24316,24013,23817,23620,23382
22,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,80.3 ,"Ouachita County, AR",58.0,24316,24013,23817,23620,23382
55,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,192.8 ","Ouachita County, AR",58.0,24316,24013,23817,23620,23382
4,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,29.4 ,"Johnson County, AR",57.0,26094,26127,26401,26659,26578
57,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,609.7 ,"Johnson County, AR",57.0,26094,26127,26401,26659,26578
21,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,74.9 ,"Johnson County, AR",57.0,26094,26127,26401,26659,26578
41,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,983.7 ,"Johnson County, AR",57.0,26094,26127,26401,26659,26578
6,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,28.1 ,"Union County, AR",55.33333333,40086,39879,39460,39139,38682
104,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,692.8 ,"Union County, AR",55.33333333,40086,39879,39460,39139,38682
36,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,83.0 ,"Union County, AR",55.33333333,40086,39879,39460,39139,38682
74,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,102.1 ","Union County, AR",55.33333333,40086,39879,39460,39139,38682
8,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,27.7 ,"Crittenden County, AR",34.0,49019,49306,48716,48363,47955
106,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,716.6 ,"Crittenden County, AR",34.0,49019,49306,48716,48363,47955
41,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,82.0 ,"Crittenden County, AR",34.0,49019,49306,48716,48363,47955
73,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,158.9 ","Crittenden County, AR",34.0,49019,49306,48716,48363,47955
6,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,26.8 ,"Mississippi County, AR",61.0,43729,42900,42112,41236,40651
95,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,678.7 ,"Mississippi County, AR",61.0,43729,42900,42112,41236,40651
40,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,90.0 ,"Mississippi County, AR",61.0,43729,42900,42112,41236,40651
61,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,015.0 ","Mississippi County, AR",61.0,43729,42900,42112,41236,40651
