,County,Average Annual Count,Recent Trend,State,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Death Rate cases per 100,000",CI*Rank,Recent 5-Year Trend in Death Rates
23,Lauderdale County,18,falling,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,191.8 ,22 ,-1.4 
24,Clay County,5,*,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,191.6 ,23 ,*
25,Calhoun County,44,falling,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,191.1 ,24 ,-1.9 
26,Mobile County,287,falling,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,191.0 ,25 ,-3.0 
27,Talladega County,49,falling,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,190.6 ,26 ,-1.3 
28,Bibb County,8,stable,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,190.5 ,27 ,-0.8 
29,Conecuh County,14,falling,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,189.1 ,28 ,-1.4 
30,Dale County,17,falling,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,187.4 ,29 ,-1.4 
31,Jefferson County,545,falling,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,185.6 ,30 ,-2.3 
32,Chilton County,9,stable,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,185.4 ,31 ,-0.6 
33,Henry County,11,stable,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,185.3 ,32 ,-1.2 
34,Etowah County,32,falling,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,185.2 ,33 ,-1.5 
35,Houston County,49,falling,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,185.2 ,34 ,-1.5 
36,Montgomery County,216,falling,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,183.8 ,35 ,-1.7 
37,Monroe County,20,falling,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,181.6 ,36 ,-1.3 
38,Butler County,18,stable,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,181.5 ,37 ,-0.6 
39,Lawrence County,10,stable,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,181.1 ,38 ,-0.8 
40,Tuscaloosa County,95,falling,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,178.9 ,39 ,-1.4 
41,Jackson County,4,stable,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,177.8 ,40 ,-1.2 
42,Escambia County,22,falling,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,177.3 ,41 ,-2.2 
43,Barbour County,23,falling,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,176.1 ,42 ,-1.6 
44,Crenshaw County,7,stable,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,175.2 ,43 ,-1.0 
45,Colbert County,20,falling,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,175.1 ,44 ,-1.6 
46,Perry County,13,falling,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,173.5 ,45 ,-5.1 
47,Hale County,18,falling,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,173.0 ,46 ,-1.3 
48,Autauga County,18,falling,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,172.2 ,47 ,-2.2 
49,Chambers County,27,falling,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,169.7 ,48 ,-1.1 
50,Geneva County,5,stable,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,169.6 ,49 ,-1.6 
51,Randolph County,8,falling,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,160.7 ,50 ,-1.3 
52,Coosa County,7,falling,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,157.6 ,51 ,-2.8 
53,Pickens County,16,falling,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,157.2 ,52 ,-1.5 
54,Choctaw County,13,falling,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,154.5 ,53 ,-2.3 
55,Coffee County,15,falling,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,150.6 ,54 ,-5.2 
56,Greene County,14,falling,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,149.2 ,55 ,-1.8 
57,Limestone County,20,*,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,149.1 ,56 ,*
58,Madison County,114,falling,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,148.3 ,57 ,-4.1 
59,St. Clair County,11,falling,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,137.0 ,58 ,-2.4 
60,Shelby County,23,falling,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,135.6 ,59 ,-2.0 
61,Blount County,3 or fewer,*,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
62,Cherokee County,3 or fewer,*,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
63,Cleburne County,3 or fewer,*,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
64,Cullman County,3 or fewer,*,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
65,DeKalb County,3 or fewer,*,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
66,Franklin County,3 or fewer,*,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
67,Marion County,3 or fewer,*,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
68,Winston County,3 or fewer,*,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
4,Autauga County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
5,Baldwin County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
6,Barbour County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
7,Bibb County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
8,Blount County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
9,Bullock County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
10,Butler County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
11,Calhoun County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
12,Chambers County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
13,Cherokee County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
14,Chilton County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
15,Choctaw County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
16,Clarke County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
17,Clay County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
18,Cleburne County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
19,Coffee County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
20,Colbert County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
21,Conecuh County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
22,Coosa County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
23,Covington County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
24,Crenshaw County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
25,Cullman County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
26,Dale County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
27,Dallas County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
28,DeKalb County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
29,Elmore County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
30,Escambia County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
31,Etowah County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
32,Fayette County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
33,Franklin County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
34,Geneva County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
35,Greene County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
36,Hale County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
37,Henry County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
38,Houston County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
39,Jackson County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
40,Jefferson County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
41,Lamar County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
42,Lauderdale County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
43,Lawrence County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
44,Lee County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
45,Limestone County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
46,Lowndes County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
47,Macon County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
48,Madison County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
49,Marengo County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
50,Marion County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
51,Marshall County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
52,Monroe County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
53,Montgomery County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
54,Morgan County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
55,Perry County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
56,Pickens County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
57,Pike County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
58,Randolph County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
59,Russell County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
60,Shelby County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
61,St. Clair County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
62,Sumter County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
63,Talladega County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
64,Tallapoosa County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
65,Tuscaloosa County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
66,Walker County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
67,Wilcox County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
68,Winston County,3 or fewer,*,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
2,Lee County,4,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,131.0 ,1 ,*
3,Mobile County,7,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,88.9 ,2 ,*
4,Montgomery County,4,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,70.5 ,3 ,*
5,Jefferson County,5,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,61.3 ,4 ,*
6,Madison County,6,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,58.4 ,5 ,*
7,Autauga County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
8,Baldwin County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
9,Barbour County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
10,Bibb County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
11,Blount County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
12,Bullock County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
13,Butler County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
14,Calhoun County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
15,Chambers County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
16,Cherokee County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
17,Chilton County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
18,Choctaw County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
19,Clarke County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
20,Clay County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
21,Cleburne County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
22,Coffee County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
23,Colbert County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
24,Conecuh County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
25,Coosa County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
26,Covington County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
27,Crenshaw County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
28,Cullman County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
29,Dale County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
30,Dallas County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
31,DeKalb County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
32,Elmore County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
33,Escambia County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
34,Etowah County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
35,Fayette County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
36,Franklin County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
37,Geneva County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
38,Greene County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
39,Hale County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
40,Henry County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
41,Houston County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
42,Jackson County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
43,Lamar County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
44,Lauderdale County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
45,Lawrence County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
46,Limestone County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
47,Lowndes County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
48,Macon County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
49,Marengo County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
50,Marion County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
51,Marshall County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
52,Monroe County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
53,Morgan County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
54,Perry County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
55,Pickens County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
56,Pike County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
57,Randolph County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
58,Russell County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
59,Shelby County,3 or fewer,*,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
