,County,Average Annual Count,Recent Trend,State,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Death Rate cases per 100,000",CI*Rank,Recent 5-Year Trend in Death Rates
18,Tallapoosa County,79,stable,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,987.7 ,17 ,-0.6 
19,Jackson County,96,falling,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,986.9 ,18 ,-0.8 
20,Fayette County,32,stable,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,984.1 ,19 ,-0.3 
21,Etowah County,180,falling,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,980.3 ,20 ,-1.1 
22,St. Clair County,130,falling,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,978.9 ,21 ,-0.7 
23,Calhoun County,184,falling,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,976.9 ,22 ,-1.7 
24,Covington County,74,stable,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,976.3 ,23 ,-0.6 
25,Clarke County,45,falling,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,975.4 ,24 ,-0.8 
26,Bibb County,34,stable,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,975.3 ,25 ,-0.5 
27,Monroe County,40,falling,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,974.1 ,26 ,-0.9 
28,Washington County,28,stable,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,967.0 ,27 ,-0.5 
29,Dale County,75,falling,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,963.3 ,28 ,-0.7 
30,Marengo County,35,falling,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,963.0 ,29 ,-1.0 
31,Barbour County,43,falling,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,955.4 ,30 ,-1.0 
32,Chilton County,66,falling,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,953.9 ,31 ,-0.7 
33,Jefferson County,939,falling,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,952.9 ,32 ,-1.3 
34,Lawrence County,55,stable,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,951.6 ,33 ,-0.7 
35,Morgan County,184,falling,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,948.0 ,34 ,-0.5 
36,Franklin County,47,stable,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,944.1 ,35 ,-0.6 
37,Lamar County,28,falling,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,936.3 ,36 ,-1.6 
38,Montgomery County,298,falling,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,935.4 ,37 ,-1.8 
39,Clay County,25,stable,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,929.7 ,38 ,-0.8 
40,Colbert County,96,falling,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,928.7 ,39 ,-0.8 
41,Mobile County,578,falling,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,928.3 ,40 ,-2.0 
42,Marshall County,143,falling,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,919.1 ,41 ,-1.8 
43,Cullman County,131,falling,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,910.9 ,42 ,-0.6 
44,Conecuh County,24,falling,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,909.9 ,43 ,-1.6 
45,Sumter County,19,stable,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,907.8 ,44 ,-0.5 
46,DeKalb County,105,stable,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,906.0 ,45 ,2.6 
47,Baldwin County,358,falling,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,900.1 ,46 ,-1.1 
48,Pike County,43,falling,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,899.4 ,47 ,-1.3 
49,Henry County,33,stable,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,898.3 ,48 ,-0.5 
50,Coffee County,74,falling,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,895.5 ,49 ,-1.0 
51,Autauga County,72,falling,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,889.0 ,50 ,-1.7 
52,Cherokee County,49,stable,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,883.1 ,51 ,-0.6 
53,Madison County,447,falling,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,877.3 ,52 ,-1.5 
54,Lauderdale County,153,falling,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,877.0 ,53 ,-2.9 
55,Houston County,153,falling,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,876.1 ,54 ,-2.3 
56,Tuscaloosa County,223,falling,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,873.8 ,55 ,-2.3 
57,Randolph County,39,stable,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,866.6 ,56 ,-0.5 
58,Winston County,42,falling,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,853.3 ,57 ,-1.2 
59,Coosa County,20,falling,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,850.8 ,58 ,-1.3 
60,Butler County,32,stable,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,838.5 ,59 ,-0.6 
61,Perry County,15,stable,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,837.5 ,60 ,-0.1 
62,Limestone County,109,falling,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,808.9 ,61 ,-2.8 
63,Pickens County,29,falling,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,797.7 ,62 ,-1.2 
64,Greene County,14,falling,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,788.7 ,63 ,-1.5 
65,Hale County,21,stable,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,778.6 ,64 ,-1.1 
66,Choctaw County,21,falling,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,750.7 ,65 ,-2.8 
67,Shelby County,218,falling,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,748.0 ,66 ,-1.3 
68,Cleburne County,21,falling,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,736.0 ,67 ,-1.7 
2,Mohave County,23,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,23.1 ,1 ,-1.0 
3,Gila County,5,stable,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,22.8 ,2 ,0.8 
4,Yavapai County,17,stable,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.5 ,3 ,-0.8 
5,Cochise County,11,stable,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.5 ,4 ,-1.0 
6,Navajo County,9,stable,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.5 ,5 ,-0.8 
7,Pima County,86,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.0 ,6 ,-1.5 
8,Graham County,3,*,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.8 ,7 ,*
9,Maricopa County,376,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.7 ,8 ,-1.9 
10,Pinal County,34,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.3 ,9 ,-2.7 
11,Apache County,5,stable,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.2 ,10 ,-1.2 
12,Coconino County,10,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.2 ,11 ,-2.3 
13,Santa Cruz County,3,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.6 ,12 ,-2.5 
14,Yuma County  3,14,stable,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.1 ,13 ,-1.6 
15,Greenlee County,3 or fewer,*,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
16,La Paz County  3,3 or fewer,*,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
2,Mohave County,733,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,604.7 ,1 ,-0.9 
3,Cochise County,287,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,513.9 ,2 ,-1.1 
4,Yavapai County,681,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,502.4 ,3 ,-0.9 
5,Gila County,140,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,464.7 ,4 ,-2.3 
6,Pima County,1874,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,455.1 ,5 ,-1.4 
7,Greenlee County,12,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,453.6 ,6 ,-1.7 
8,La Paz County  3,60,stable,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,450.6 ,7 ,-0.8 
9,Maricopa County,6162,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,447.2 ,8 ,-2.5 
10,Graham County,49,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,441.8 ,9 ,-1.3 
11,Navajo County,171,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,439.6 ,10 ,-1.3 
12,Coconino County,156,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,433.0 ,11 ,-1.3 
13,Pinal County,674,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,399.0 ,12 ,-1.8 
14,Apache County,91,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,397.2 ,13 ,-0.6 
15,Yuma County  3,304,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,382.7 ,14 ,-1.0 
16,Santa Cruz County,63,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,379.0 ,15 ,-1.5 
2,La Paz County  3,15,rising,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,76.7 ,1 ,10.3 
3,Mohave County,169,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,67.2 ,2 ,-1.0 
4,Gila County,30,stable,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,50.8 ,3 ,-1.1 
5,Yavapai County,139,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,48.1 ,4 ,-1.4 
6,Cochise County,62,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,46.4 ,5 ,-1.4 
7,Pima County,486,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,45.7 ,6 ,-1.6 
8,Navajo County,51,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,45.0 ,7 ,-1.1 
9,Graham County,15,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,42.5 ,8 ,-1.3 
10,Yuma County  3,76,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,42.3 ,9 ,-1.0 
11,Pinal County,181,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,41.8 ,10 ,-2.3 
12,Maricopa County,1807,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,41.8 ,11 ,-1.4 
13,Apache County,30,stable,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,40.6 ,12 ,-0.6 
14,Coconino County,51,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,37.4 ,13 ,-1.8 
15,Greenlee County,3,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,35.1 ,14 ,-2.9 
16,Santa Cruz County,16,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,34.8 ,15 ,-1.8 
2,Mohave County,587,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,989.7 ,1 ,-1.8 
3,Cochise County,236,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,897.7 ,2 ,-1.0 
4,Yavapai County,559,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,860.9 ,3 ,-0.8 
5,Gila County,115,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,795.7 ,4 ,-1.3 
6,Greenlee County,9,stable,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,793.0 ,5 ,-1.3 
7,Maricopa County,4730,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,767.7 ,6 ,-1.5 
8,Pima County,1474,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,765.2 ,7 ,-2.2 
9,Coconino County,115,stable,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,763.6 ,8 ,2.2 
10,Graham County,38,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,756.8 ,9 ,-1.4 
11,Navajo County,129,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,738.6 ,10 ,-1.4 
12,Apache County,66,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,663.6 ,11 ,-0.8 
13,Santa Cruz County,50,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,660.8 ,12 ,-1.6 
14,Pinal County,527,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,659.3 ,13 ,-1.7 
15,Yuma County  3,242,falling,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,613.8 ,14 ,-1.1 
16,La Paz County  3,47,stable,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,586.1 ,15 ,-1.1 
2,Miller County,9,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,34.9 ,1 ,-0.6 
3,Baxter County,6,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,30.9 ,2 ,0.6 
4,Ouachita County,4,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,30.1 ,3 ,*
5,Johnson County,4,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,29.4 ,4 ,*
6,Union County,6,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,28.1 ,5 ,-1.2 
7,Crittenden County,8,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,27.7 ,6 ,-1.6 
8,Mississippi County,6,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,26.8 ,7 ,-0.6 
9,Poinsett County,3,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,23.7 ,8 ,-0.6 
10,Sebastian County,17,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,22.8 ,9 ,0.2 
11,Craighead County,13,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,20.6 ,10 ,-0.6 
12,Boone County,4,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,20.1 ,11 ,-0.4 
13,Crawford County,8,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,20.0 ,12 ,-1.5 
14,Independence County,4,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,19.9 ,13 ,-0.7 
15,Hot Spring County,4,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,19.0 ,14 ,-1.4 
16,Jefferson County,8,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,18.4 ,15 ,-1.1 
17,Lonoke County,9,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,18.3 ,16 ,-2.2 
18,Garland County,9,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,17.0 ,17 ,-2.0 
19,Pulaski County,40,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.8 ,18 ,-2.2 
20,Saline County,12,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.2 ,19 ,-1.1 
21,White County,7,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.8 ,20 ,-2.2 
22,Greene County,4,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.4 ,21 ,-1.6 
23,Pope County,5,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.4 ,22 ,-2.1 
24,Benton County,25,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.4 ,23 ,-2.4 
25,Faulkner County,10,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.4 ,24 ,-2.0 
26,Washington County,17,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.4 ,25 ,-2.3 
27,Arkansas County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
28,Ashley County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
29,Bradley County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
30,Calhoun County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
31,Carroll County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
32,Chicot County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
33,Clark County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
34,Clay County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
35,Cleburne County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
36,Cleveland County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
37,Columbia County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
38,Conway County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
39,Cross County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
40,Dallas County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
41,Desha County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
42,Drew County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
43,Franklin County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
44,Fulton County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
45,Grant County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
46,Hempstead County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
47,Howard County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
48,Izard County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
49,Jackson County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
50,Lafayette County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
51,Lawrence County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
52,Lee County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
53,Lincoln County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
54,Little River County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
55,Logan County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
56,Madison County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
57,Marion County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
58,Monroe County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
59,Montgomery County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
60,Nevada County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
61,Newton County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
62,Perry County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
63,Phillips County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
64,Pike County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
65,Polk County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
66,Prairie County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
67,Randolph County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
68,Scott County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
69,Searcy County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
70,Sevier County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
71,Sharp County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
72,St. Francis County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
73,Stone County,3 or fewer,*,Arkansas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
