,County,Average Annual Count,Recent Trend,State,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Death Rate cases per 100,000",CI*Rank,Recent 5-Year Trend in Death Rates
56,Van Buren County,30,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,203.1 ,55 ,-1.2 
57,Lafayette County,11,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,202.0 ,56 ,-1.8 
58,Bradley County,14,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,201.6 ,57 ,-1.4 
59,Desha County,15,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,200.9 ,58 ,-1.9 
60,Searcy County,14,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,200.7 ,59 ,17.1 
61,Faulkner County,106,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,200.0 ,60 ,-1.3 
62,Izard County,23,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,199.5 ,61 ,-1.9 
63,Hot Spring County,44,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,199.3 ,62 ,-1.3 
64,Sevier County,17,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,198.9 ,63 ,-1.6 
65,St. Francis County,30,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,197.4 ,64 ,-2.4 
66,Pulaski County,382,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,197.1 ,65 ,-2.0 
67,Independence County,43,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,196.8 ,66 ,-1.6 
68,Sebastian County,130,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,192.6 ,67 ,-1.3 
69,Saline County,132,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,189.8 ,68 ,-0.9 
70,Hempstead County,25,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,186.4 ,69 ,10.6 
71,Washington County,172,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,185.9 ,70 ,-2.3 
72,Benton County,226,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,184.9 ,71 ,-1.1 
73,Carroll County,38,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,181.1 ,72 ,-1.9 
74,Little River County,15,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,180.7 ,73 ,-2.5 
75,Prairie County,12,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,178.9 ,74 ,-2.1 
76,Newton County,12,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,170.0 ,75 ,-2.1 
2,Monroe County,15,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,238.9 ,1 ,0.3 
3,Calhoun County,8,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,215.4 ,2 ,0.7 
4,Clay County,25,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,200.5 ,3 ,0.2 
5,Cross County,23,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,191.5 ,4 ,1.1 
6,Crittenden County,55,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,187.8 ,5 ,-0.6 
7,Bradley County,15,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,184.2 ,6 ,0.1 
8,Sharp County,29,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,182.7 ,7 ,0.1 
9,Union County,52,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,181.2 ,8 ,-0.5 
10,Miller County,52,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,177.0 ,9 ,0.4 
11,Lawrence County,24,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,176.9 ,10 ,0.6 
12,Poinsett County,31,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,175.1 ,11 ,0.0 
13,Dallas County,10,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,174.7 ,12 ,0.0 
14,Johnson County,29,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,173.7 ,13 ,0.3 
15,Randolph County,25,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,171.0 ,14 ,0.6 
16,Lee County,11,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,168.3 ,15 ,-0.4 
17,Ouachita County,32,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,168.1 ,16 ,-0.1 
18,Woodruff County,11,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,167.2 ,17 ,-0.9 
19,Fulton County,18,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,166.3 ,18 ,0.5 
20,Mississippi County,44,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,165.5 ,19 ,-0.7 
21,Perry County,13,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,165.0 ,20 ,0.5 
22,Hot Spring County,39,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,164.4 ,21 ,-0.3 
23,Baxter County,72,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,164.3 ,22 ,-0.3 
24,Jefferson County,81,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,163.3 ,23 ,-0.6 
25,Ashley County,25,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,161.5 ,24 ,-0.5 
26,Arkansas County,22,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,160.3 ,25 ,-0.6 
27,Madison County,18,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,159.2 ,26 ,0.0 
28,Polk County,27,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,159.2 ,27 ,-0.5 
29,Jackson County,20,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,158.7 ,28 ,0.5 
30,Nevada County,11,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,158.6 ,29 ,-0.3 
31,Marion County,24,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,157.6 ,30 ,-0.4 
32,Newton County,11,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,157.2 ,31 ,0.5 
33,Montgomery County,13,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,157.0 ,32 ,0.7 
34,Lincoln County,13,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,156.6 ,33 ,0.1 
35,Franklin County,21,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,155.6 ,34 ,-0.1 
36,White County,80,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,154.3 ,35 ,-0.7 
37,Scott County,12,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,153.9 ,36 ,-0.3 
38,Little River County,15,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,153.0 ,37 ,0.0 
39,Clark County,22,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,152.4 ,38 ,-0.3 
40,Lonoke County,63,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,151.1 ,39 ,-0.6 
41,Cleveland County,9,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,150.7 ,40 ,-0.5 
42,Yell County,23,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,150.5 ,41 ,-0.4 
43,Crawford County,62,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,149.1 ,42 ,-0.6 
44,Searcy County,11,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,148.9 ,43 ,0.1 
45,Phillips County,20,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,148.4 ,44 ,-0.6 
46,Cleburne County,36,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,147.9 ,45 ,0.3 
47,Sebastian County,122,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,147.0 ,46 ,-0.7 
48,Chicot County,14,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,146.0 ,47 ,-0.5 
49,Boone County,44,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,145.9 ,48 ,-0.5 
50,St. Francis County,24,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,144.8 ,49 ,-1.0 
51,Craighead County,90,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,142.7 ,50 ,-0.6 
52,Saline County,116,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,142.3 ,51 ,-0.6 
53,Columbia County,24,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,141.5 ,52 ,-0.5 
54,Grant County,19,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,141.4 ,53 ,-0.4 
55,Pope County,56,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,138.7 ,54 ,-0.5 
56,Hempstead County,22,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,137.9 ,55 ,-0.7 
57,Desha County,12,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,137.6 ,56 ,-0.9 
58,Drew County,18,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,137.3 ,57 ,-1.0 
59,Logan County,23,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,135.9 ,58 ,-6.5 
60,Sevier County,13,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,135.7 ,59 ,-1.2 
61,Pulaski County,350,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,135.5 ,60 ,-2.2 
62,Faulkner County,89,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,135.2 ,61 ,-0.4 
63,Carroll County,32,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,134.8 ,62 ,-0.8 
64,Independence County,36,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,133.5 ,63 ,-0.6 
65,Greene County,40,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,132.5 ,64 ,-0.6 
66,Garland County,115,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,131.9 ,65 ,-2.1 
67,Izard County,17,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,129.2 ,66 ,-1.1 
68,Prairie County,9,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,126.5 ,67 ,-0.8 
69,Washington County,147,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,126.2 ,68 ,-1.0 
70,Benton County,188,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,125.9 ,69 ,-0.5 
71,Conway County,21,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,125.4 ,70 ,-1.1 
72,Howard County,13,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,123.3 ,71 ,-0.5 
73,Pike County,11,stable,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,122.9 ,72 ,-0.7 
74,Stone County,15,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,121.1 ,73 ,-2.1 
75,Van Buren County,19,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,116.0 ,74 ,-1.3 
76,Lafayette County,6,falling,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,104.3 ,75 ,-1.7 
2,Yuba County,79,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,228.2 ,1 ,-1.3 
3,Lake County,105,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,213.6 ,2 ,-1.5 
4,Shasta County,254,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,211.1 ,3 ,-1.1 
5,Siskiyou County,70,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,203.8 ,4 ,-1.2 
6,Glenn County,31,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,203.6 ,5 ,-1.3 
7,Solano County,450,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,198.5 ,6 ,-1.3 
8,Humboldt County,154,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,197.4 ,7 ,-1.5 
9,Butte County,261,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,194.2 ,8 ,-1.6 
10,Stanislaus County,463,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,191.9 ,9 ,-1.3 
11,Tehama County,81,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,191.8 ,10 ,-1.7 
12,San Joaquin County,617,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,189.9 ,11 ,-1.3 
13,Inyo County,27,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,187.3 ,12 ,-1.5 
14,Del Norte County,32,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,186.0 ,13 ,-1.9 
15,Mendocino County,110,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,185.1 ,14 ,-1.6 
16,Merced County,196,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,183.0 ,15 ,-1.5 
17,Sutter County,94,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,180.5 ,16 ,-1.7 
18,San Bernardino County,1559,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,179.7 ,17 ,-1.9 
19,Kings County,103,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,179.4 ,18 ,-1.1 
20,Sacramento County,1282,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,178.8 ,19 ,-1.4 
21,Madera County,133,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,176.0 ,20 ,-1.5 
22,Kern County,615,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,174.0 ,21 ,-1.6 
23,Amador County,60,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,171.6 ,22 ,-1.8 
24,Fresno County,709,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,169.7 ,23 ,-1.5 
25,Plumas County,29,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,168.3 ,24 ,-1.6 
26,Tulare County,315,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,168.3 ,25 ,-1.5 
27,Lassen County,28,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,167.7 ,26 ,-2.1 
28,San Diego County,2644,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,166.0 ,27 ,-2.1 
29,Napa County,150,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,165.5 ,28 ,-1.9 
30,Riverside County,1994,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,164.1 ,29 ,-1.5 
31,Calaveras County,68,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,162.2 ,30 ,-1.9 
32,San Luis Obispo County,297,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,161.0 ,31 ,-1.6 
33,Placer County,392,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,160.7 ,32 ,-1.9 
34,Yolo County,147,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,160.5 ,33 ,-1.8 
35,Tuolumne County,73,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,160.4 ,34 ,-2.5 
36,Mariposa County,24,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,159.9 ,35 ,-1.8 
37,Los Angeles County,7429,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,159.5 ,36 ,-1.7 
38,Sonoma County,481,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,158.2 ,37 ,-2.9 
39,Trinity County,20,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,156.7 ,38 ,-1.6 
40,Colusa County,17,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,156.6 ,39 ,-2.2 
41,Contra Costa County,932,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,156.4 ,40 ,-1.9 
42,Ventura County,690,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,156.2 ,41 ,-1.6 
43,Modoc County,12,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,155.5 ,42 ,-1.8 
44,Santa Cruz County,219,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,154.8 ,43 ,-1.8 
45,Nevada County,128,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,151.9 ,44 ,-1.8 
46,El Dorado County,199,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,151.4 ,45 ,-1.8 
47,Orange County,2404,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,151.4 ,46 ,-1.8 
48,Imperial County,124,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,151.0 ,47 ,-2.0 
49,San Francisco County,723,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,149.4 ,48 ,-2.2 
50,Santa Barbara County,348,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,148.9 ,49 ,-1.5 
51,Alameda County,1143,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,147.2 ,50 ,-2.3 
52,Monterey County,294,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,143.0 ,51 ,-1.9 
53,San Benito County,39,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,141.4 ,52 ,-2.2 
54,San Mateo County,570,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,137.1 ,53 ,-2.8 
55,Marin County,245,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,134.3 ,54 ,-2.3 
56,Santa Clara County,1234,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,133.9 ,55 ,-3.8 
57,Sierra County,4,stable,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,114.2 ,56 ,-1.1 
58,Mono County,7,falling,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,79.1 ,57 ,-2.5 
59,Alpine County,3 or fewer,*,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,*,*,*
2,Lake County,87,falling,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,167.7 ,1 ,-0.8 
3,Yuba County,63,falling,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,162.9 ,2 ,-0.7 
4,Butte County,244,falling,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,150.4 ,3 ,-0.8 
5,Del Norte County,29,stable,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,146.1 ,4 ,-0.7 
6,Shasta County,205,falling,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,143.8 ,5 ,-1.0 
7,Humboldt County,132,falling,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,143.0 ,6 ,-1.3 
8,Stanislaus County,432,falling,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,142.2 ,7 ,-1.0 
9,Tuolumne County,73,falling,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,140.8 ,8 ,-1.0 
10,Siskiyou County,55,falling,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,139.2 ,9 ,-0.7 
11,Plumas County,24,falling,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,137.5 ,10 ,-1.8 
12,Sutter County,84,falling,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.7 ,11 ,-1.0 
